Time (s),PPG Value
65.138679,-0.481
65.14859,-0.4811
65.158569,-0.3519
65.16854,-0.2155
65.178482,-0.1451
65.188461,-0.1177
65.196861,-0.1334
65.206855,-0.1653
65.216819,-0.2626
65.226783,-0.4291
65.236724,-0.552
65.246665,-0.5761
65.256645,-0.5548
65.266601,-0.49
65.276542,-0.3268
65.286506,-0.1438
65.296447,-0.107
65.306503,0.0461
65.316665,0.0554
65.326812,0.0373
65.336952,0.0226
65.346893,-0.0683
65.356834,-0.2283
65.366828,-0.1765
65.376792,-0.1597
65.386749,-0.2322
65.39669,-0.2221
65.405082,-0.0959
65.415046,-0.1528
65.42501,-0.1876
65.434974,-0.0005
65.445098,0.2814
65.455207,0.5181
65.465339,0.6554
65.475456,0.7301
65.48558,0.7759
65.495895,0.7706
65.506011,0.7109
65.516159,0.5186
65.526199,-0.2806
65.53614,-0.3967
65.546096,-0.5325
65.55606,-0.5908
65.566055,-0.5933
65.576019,-0.5486
65.585945,-0.4899
65.595886,-0.4313
65.605842,-0.3599
65.615806,-0.3115
65.62577,-0.2766
65.635719,-0.2487
65.645675,-0.2415
65.655616,-0.2457
65.665618,-0.2332
65.675605,-0.2159
65.685569,-0.1892
65.695526,-0.139
65.70549,-0.1134
65.715492,-0.1036
65.725471,-0.0991
65.73542,-0.1017
65.743835,-0.088
65.753814,-0.0883
65.763778,-0.1051
65.77378,-0.1268
65.783752,-0.1522
65.793762,-0.1819
65.803733,-0.2822
65.813674,-0.4606
65.823677,-0.5476
65.833648,-0.5462
65.843612,-0.4351
65.853538,-0.3701
65.863471,-0.3869
65.873458,-0.3001
65.883415,-0.2742
65.891815,-0.2372
65.901786,-0.2542
65.911743,-0.2396
65.921752,-0.2036
65.931716,-0.1858
65.941688,-0.0794
65.951629,-0.1456
65.961593,-0.1971
65.971595,-0.1326
65.981582,-0.076
65.991531,-0.1473
66.001518,-0.2145
66.011459,-0.3368
66.021438,-0.2096
66.029861,-0.005
66.039978,0.1034
66.050323,0.1499
66.060455,0.179
66.070587,0.0575
66.080551,-0.1061
66.090499,-0.2651
66.100456,-0.1931
66.110481,0.1983
66.120597,0.4786
66.130744,0.6192
66.140869,0.6826
66.151031,0.6823
66.161178,0.6253
66.171333,0.437
66.181465,-0.2165
66.191429,-0.4175
66.2014,-0.5073
66.211326,-0.5571
66.221305,-0.5832
66.231285,-0.5551
66.241256,-0.523
66.251205,-0.4818
66.261131,-0.4405
66.271049,-0.3781
66.28099,-0.3343
66.290939,-0.3073
66.300865,-0.2901
66.310821,-0.2683
66.32077,-0.2319
66.330749,-0.1948
66.340682,-0.1555
66.350639,-0.1273
66.360618,-0.1123
66.370582,-0.1236
66.380577,-0.1076
66.390548,-0.08
66.400512,-0.0655
66.410461,-0.0448
66.420425,-0.0381
66.430404,-0.07
66.438796,-0.1228
66.448768,-0.1835
66.45874,-0.2721
66.468696,-0.4564
66.478637,-0.4765
66.488632,-0.5458
66.498588,-0.5437
66.508529,-0.4874
66.518478,-0.4459
66.528419,-0.3865
66.538421,-0.2638
66.548377,-0.1872
66.558341,-0.186
66.566726,-0.2269
66.57669,-0.2216
66.586669,-0.2203
66.596626,-0.1579
66.606605,-0.0117
66.61676,0.0901
66.627098,0.0907
66.63726,0.0067
66.647201,-0.0847
66.657173,-0.0904
66.667144,-0.1541
66.677131,-0.2866
66.687141,-0.3795
66.697097,-0.3511
66.707069,-0.2178
66.717018,-0.0594
66.727005,-0.0064
66.737197,0.0955
66.747337,0.1467
66.757476,0.2917
66.767608,0.5417
66.777725,0.7087
66.787864,0.7711
66.798034,0.7784
66.808151,0.7237
66.818298,0.5305
66.828338,-0.2483
66.838317,-0.3645
66.848281,-0.4684
66.85823,-0.5279
66.868186,-0.5427
66.878135,-0.5298
66.888107,-0.4892
66.898048,-0.4241
66.907966,-0.3646
66.917892,-0.3028
66.927841,-0.255
66.937774,-0.223
66.947746,-0.2216
66.957702,-0.2357
66.967643,-0.2395
66.977584,-0.2338
66.987533,-0.2225
66.997535,-0.2123
67.007507,-0.203
67.015869,-0.1781
67.025848,-0.1336
67.035812,-0.1079
67.045822,-0.0955
67.055786,-0.091
67.065704,-0.1075
67.075675,-0.1253
67.085655,-0.1498
67.095657,-0.1521
67.105644,-0.1707
67.1156,-0.1852
67.125549,-0.2236
67.135513,-0.6124
67.145515,-0.8512
67.155487,-0.7381
67.163871,-0.6684
67.173851,-0.5167
67.183815,-0.3287
67.193778,-0.111
67.203773,-0.054
67.213729,-0.1547
67.223701,-0.3342
67.23365,-0.4632
67.243583,-0.5148
67.253585,-0.4884
67.263526,-0.3592
67.273498,-0.2481
67.283454,-0.2033
67.291847,-0.1356
67.301856,-0.1039
67.31182,-0.0061
67.321868,-0.0495
67.331825,-0.2482
67.341773,-0.4271
67.351783,-0.4649
67.361717,-0.4837
67.371688,-0.5354
67.381645,-0.3666
67.391632,-0.0005
67.401802,0.1919
67.411926,0.3108
67.42208,0.4808
67.432189,0.6553
67.442321,0.7765
67.452499,0.8174
67.462829,0.7959
67.472953,0.7394
67.483085,0.5523
67.493186,-0.2369
67.503158,-0.4023
67.513114,-0.498
67.523063,-0.5934
67.533058,-0.6276
67.543006,-0.5895
67.552978,-0.5163
67.562911,-0.4388
67.57286,-0.3786
67.582786,-0.3167
67.592727,-0.2774
67.602706,-0.256
67.61264,-0.2803
67.622604,-0.3049
67.63256,-0.2912
67.642524,-0.2599
67.652526,-0.2108
67.662498,-0.1401
67.67247,-0.0725
67.682449,-0.0441
67.692413,-0.0237
67.700874,-0.021
67.710845,-0.04
67.720809,-0.0706
67.730743,-0.0901
67.740707,-0.1228
67.750663,-0.1422
67.760681,-0.1541
67.770675,-0.1846
67.780647,-0.2648
67.790618,-0.429
67.800575,-0.3516
67.810569,-0.1749
67.820579,0.0234
67.830688,0.1464
67.841018,0.1511
67.85115,0.1294
67.861312,-0.0118
67.871269,-0.2399
67.881233,-0.2927
67.891212,-0.3108
67.901168,-0.0843
67.91117,-0.0073
67.92115,-0.1012
67.931106,-0.358
67.941078,-0.7378
67.951057,-1.0
67.961021,-0.8879
67.971008,-0.7523
67.980972,-0.6351
67.990943,-0.5315
67.999359,-0.4198
68.009346,-0.3166
68.019302,-0.4314
68.029228,-0.6077
68.039192,-1.0
68.049118,-1.0
68.059074,-1.0
68.069007,-1.0
68.078941,-0.317
68.089027,0.3505
68.099121,0.5686
68.109283,0.6926
68.119415,0.7703
68.129539,0.8053
68.139846,0.8028
68.149971,0.7635
68.16014,0.6535
68.170288,0.1563
68.180221,-0.3689
68.190162,-0.4359
68.200126,-0.4941
68.210098,-0.5161
68.220046,-0.5329
68.230003,-0.5241
68.239936,-0.4981
68.24987,-0.4557
68.25978,-0.4087
68.269752,-0.3598
68.279701,-0.3149
68.28968,-0.2546
68.299629,-0.2264
68.309593,-0.2046
68.319564,-0.1817
68.327964,-0.1496
68.337944,-0.1305
68.347923,-0.1256
68.357887,-0.1278
68.367889,-0.1395
68.377876,-0.1624
68.387847,-0.1681
68.397804,-0.1672
68.407775,-0.1456
68.417808,-0.119
68.427795,-0.1147
68.437767,-0.1235
68.447761,-0.1567
68.457733,-0.2089
68.467727,-0.4308
68.477661,-0.5666
68.487632,-0.5849
68.496002,-0.6038
68.50595,-0.4923
68.515907,-0.4008
68.525871,-0.3406
68.535835,-0.2569
68.545806,-0.2149
68.55577,-0.2188
68.565711,-0.3809
68.575698,-0.4808
68.585639,-0.4854
68.595596,-0.4435
68.605552,-0.3413
68.613937,-0.2014
68.623916,-0.0915
68.633888,-0.035
68.644004,0.0063
68.654129,0.0154
68.664131,-0.018
68.674125,-0.0392
68.684104,-0.0472
68.694061,-0.1012
68.704017,-0.1029
68.71408,0.0303
68.724258,0.0645
68.734336,-0.0003
68.744361,-0.0639
68.75431,-0.216
68.764259,-0.3799
68.774246,-0.5065
68.784202,-0.2803
68.79425,0.2659
68.804374,0.5845
68.814506,0.7246
68.824653,0.783
68.834976,0.792
68.845085,0.7488
68.855216,0.6173
68.865356,0.044
68.87532,-0.4108
68.885261,-0.4773
68.895217,-0.5536
68.905166,-0.589
68.915107,-0.5841
68.925086,-0.5563
68.935043,-0.5143
68.944984,-0.4612
68.954925,-0.3792
68.964874,-0.2823
68.974868,-0.2173
68.984809,-0.1829
68.994773,-0.204
69.004722,-0.23
69.014663,-0.2457
69.024642,-0.2283
69.034584,-0.1699
69.044532,-0.0974
69.052925,-0.0561
69.062896,-0.0412
69.07286,-0.029
69.082847,-0.0276
69.092788,-0.0782
69.102767,-0.1446
69.11277,-0.1837
69.122749,-0.2045
69.132751,-0.2749
69.14273,-0.3381
69.152671,-0.3621
69.162643,-0.375
69.172592,-0.3536
69.182594,-0.334
69.190979,-0.3087
69.200912,-0.2744
69.210861,-0.2814
69.220817,-0.2942
69.230796,-0.2737
69.24076,-0.2315
69.250717,-0.1309
69.260704,-0.1027
69.27066,-0.1398
69.280609,-0.2271
69.290588,-0.546
69.300514,-0.7093
69.308883,-0.7033
69.318832,-0.5114
69.328819,-0.2619
69.338798,-0.0997
69.3488,0.0251
69.358947,0.0454
69.369102,0.021
69.379013,-0.2389
69.389022,-0.2844
69.398986,-0.0636
69.40908,0.0743
69.419197,0.2062
69.429344,0.3821
69.439537,0.4931
69.449661,0.6081
69.4598,0.7103
69.469909,0.7767
69.480033,0.8266
69.490386,0.8303
69.500511,0.7946
69.510643,0.6615
69.520721,-0.1315
69.53067,-0.3441
69.540672,-0.4429
69.550628,-0.5231
69.5606,-0.5786
69.570541,-0.6191
69.580497,-0.5815
69.590469,-0.5187
69.600402,-0.4402
69.610336,-0.3757
69.620292,-0.3243
69.630256,-0.2944
69.640243,-0.2866
69.650199,-0.2869
69.660148,-0.2965
69.67012,-0.2502
69.680061,-0.1937
69.690063,-0.1286
69.700012,-0.0813
69.709976,-0.0454
69.719909,-0.0157
69.729881,-0.0087
69.739891,-0.0243
69.749855,-0.0425
69.759826,-0.0752
69.76979,-0.1159
69.779769,-0.1784
69.789779,-0.2922
69.798194,-0.447
69.808128,-0.5847
69.818061,-0.5662
69.828018,-0.423
69.838012,-0.2593
69.847984,-0.1369
69.857963,-0.1145
69.86795,-0.0947
69.877944,-0.1218
69.887901,-0.1906
69.897895,-0.3151
69.907844,-0.472
69.917793,-0.4488
69.927742,-0.3993
69.936141,-0.2906
69.946159,-0.1688
69.956161,0.0182
69.966285,0.0708
69.976623,0.0729
69.986625,-0.0871
69.996589,-0.3903
70.006561,-0.6849
70.016502,-0.9035
70.026443,-0.807
70.036392,-0.4588
70.046379,-0.518
70.056335,-0.4196
70.066291,-0.1489
70.076385,0.1874
70.086524,0.3876
70.096664,0.559
70.106781,0.709
70.116897,0.8037
70.127006,0.8503
70.137176,0.8595
70.147346,0.84
70.157485,0.76
70.167617,0.431
70.177612,-0.4036
70.187568,-0.4863
70.19757,-0.5968
70.207519,-0.6396
70.217468,-0.639
70.227416,-0.5968
70.237342,-0.531
70.247314,-0.4464
70.257247,-0.387
70.267196,-0.3331
70.277153,-0.2825
70.287117,-0.2418
70.297103,-0.1999
70.307052,-0.1818
70.316993,-0.1722
70.326965,-0.1551
70.336936,-0.1473
70.346931,-0.1196
70.35691,-0.1007
70.366867,-0.0907
70.375267,-0.0834
70.385261,-0.061
70.395225,-0.0519
70.405235,-0.0648
70.415191,-0.1015
70.425178,-0.1329
70.435173,-0.1826
70.445152,-0.2886
70.455162,-0.4271
70.465141,-0.4759
70.475105,-0.5526
70.485061,-0.6062
70.495002,-0.5884
70.504966,-0.5625
70.51493,-0.5277
70.523292,-0.4696
70.533271,-0.3775
70.543251,-0.2741
70.55326,-0.2086
70.563217,-0.1745
70.573219,-0.2555
70.583168,-0.3274
70.593116,-0.3095
70.603103,-0.2146
70.613075,-0.0378
70.623184,0.0898
70.633491,0.1199
70.643623,0.0777
70.653694,-0.0339
70.663665,-0.2013
70.673614,-0.3263
70.683578,-0.3092
70.693534,-0.1906
70.703536,-0.0993
70.713615,0.0317
70.72377,0.0979
70.733909,0.132
70.744094,0.154
70.754257,0.2884
70.764381,0.4887
70.774505,0.6137
70.784622,0.6553
70.794761,0.6273
70.804931,0.522
70.815078,0.2613
70.825073,-0.2868
70.835006,-0.3922
70.844963,-0.5032
70.854927,-0.5782
70.864906,-0.6181
70.874855,-0.6348
70.884803,-0.5957
70.894729,-0.5333
70.904655,-0.4521
70.914627,-0.3605
70.924575,-0.2874
70.934516,-0.2413
70.94448,-0.2118
70.954429,-0.1989
70.964416,-0.1901
70.974372,-0.1662
70.984344,-0.1545
70.994323,-0.146
71.004287,-0.1333
71.014289,-0.116
71.024269,-0.0936
71.032676,-0.088
71.042655,-0.1043
71.052635,-0.1418
71.062652,-0.1614
71.072647,-0.1794
71.082626,-0.1919
71.092605,-0.2798
71.102539,-0.3731
71.112533,-0.437
71.122497,-0.4487
71.132446,-0.4023
71.142425,-0.3708
71.152343,-0.4571
71.162338,-0.5718
71.172294,-0.6628
71.180679,-0.6202
71.19062,-0.5809
71.200561,-0.4699
71.210502,-0.3968
71.220481,-0.2277
71.230422,-0.0328
71.240592,0.0959
71.250877,0.1256
71.260978,-0.0037
71.270957,-0.1267
71.280929,-0.2004
71.290863,-0.0984
71.300834,-0.0179
71.310966,0.112
71.321151,0.1669
71.331359,0.1986
71.341499,0.2196
71.351661,0.1619
71.361824,0.111
71.372032,0.0552
71.382049,-0.0676
71.392005,-0.0216
71.402183,0.1972
71.412307,0.4906
71.422447,0.6702
71.432563,0.7494
71.442726,0.7579
71.452865,0.7103
71.463005,0.5621
71.473144,-0.1856
71.4831,-0.406
71.493041,-0.5109
71.50299,-0.5653
71.512947,-0.5888
71.522941,-0.5724
71.532897,-0.5309
71.542831,-0.4663
71.552772,-0.3901
71.562698,-0.3123
71.572669,-0.2633
71.582641,-0.2278
71.59259,-0.2286
71.602546,-0.221
71.61248,-0.2246
71.622467,-0.222
71.632408,-0.2046
71.642341,-0.1836
71.652305,-0.1358
71.662277,-0.1005
71.672271,-0.0855
71.68225,-0.0917
71.692222,-0.1154
71.702217,-0.1361
71.712173,-0.1562
71.722206,-0.1765
71.732192,-0.1744
71.74221,-0.1709
71.752105,-0.1396
71.762084,-0.256
71.772064,-0.5326
71.782051,-0.6123
71.792015,-0.8407
71.800392,-1.0
71.810302,-1.0
71.820228,-1.0
71.830192,-1.0
71.840141,-0.5693
71.850158,0.0712
71.86029,0.34
71.870399,0.3968
71.881263,0.3917
71.89141,0.1901
71.901382,-0.3098
71.9113,-0.4759
71.921241,-0.4833
71.931236,-0.3055
71.941215,-0.1039
71.95124,0.0201
71.961372,0.0088
71.971313,-0.0841
71.98133,-0.1052
71.991287,-0.0786
72.001213,-0.0475
72.011138,-0.0689
72.021087,-0.0133
72.03128,0.1628
72.041404,0.3918
72.051536,0.6006
72.061645,0.7214
72.071762,0.7873
72.081901,0.8098
72.092048,0.7879
72.102172,0.6964
72.112335,0.2873
72.122276,-0.362
72.132286,-0.4304
72.142242,-0.5165
72.152221,-0.5703
72.162193,-0.5879
72.172126,-0.5848
72.182121,-0.5512
72.192085,-0.486
72.202033,-0.4014
72.211967,-0.3203
72.221954,-0.2679
72.231948,-0.2276
72.241928,-0.1969
72.251899,-0.1777
72.261871,-0.1634
72.271842,-0.1563
72.281837,-0.1534
72.291809,-0.1469
72.301773,-0.1245
72.311744,-0.0963
72.321716,-0.0776
72.331741,-0.0656
72.341712,-0.0603
72.351661,-0.0792
72.36164,-0.1253
72.37165,-0.1781
72.381629,-0.2415
72.391601,-0.4015
72.399986,-0.4653
72.409927,-0.4463
72.419868,-0.4417
72.429832,-0.4277
72.439834,-0.4394
72.449775,-0.3791
72.459724,-0.3285
72.469673,-0.3682
72.479614,-0.3782
72.489585,-0.324
72.499534,-0.2436
72.507904,-0.158
72.517852,-0.0872
72.527816,-0.1129
72.537841,-0.1464
72.547805,-0.14
72.557746,-0.0511
72.567756,0.0054
72.57785,0.0885
72.587997,0.2383
72.598144,0.2934
72.608512,0.2728
72.618652,0.1766
72.628723,-0.1223
72.638732,-0.2739
72.648704,-0.3512
72.65866,-0.2516
72.668739,0.1675
72.678855,0.5111
72.68901,0.6851
72.699104,0.7485
72.709297,0.7502
72.719406,0.6922
72.729553,0.4695
72.739639,-0.272
72.74958,-0.3773
72.759552,-0.4798
72.7695,-0.5259
72.779472,-0.5194
72.789459,-0.4922
72.799392,-0.448
72.809318,-0.4006
72.819244,-0.3673
72.829216,-0.34
72.839202,-0.3088
72.849151,-0.2701
72.859123,-0.2366
72.869102,-0.2047
72.879058,-0.1746
72.889007,-0.158
72.898994,-0.1388
72.908966,-0.1338
72.91893,-0.1226
72.928894,-0.1163
72.938896,-0.1112
72.948928,-0.105
72.958892,-0.1167
72.968879,-0.1196
72.978851,-0.1265
72.988838,-0.1435
72.998847,-0.168
73.008819,-0.2046
73.017196,-0.3186
73.027153,-0.4296
73.037117,-0.4852
73.047134,-0.4461
73.05709,-0.3567
73.067054,-0.3402
73.076988,-0.3847
73.086929,-0.4396
73.096908,-0.5033
73.106842,-0.5822
73.116783,-0.5546
73.126739,-0.3651
73.135124,-0.2123
73.145103,-0.0846
73.155105,-0.022
73.165061,-0.0084
73.175018,-0.0268
73.185005,-0.0193
73.195114,0.032
73.205314,0.0922
73.215637,0.1222
73.225769,-0.0232
73.235725,-0.2751
73.245697,-0.4009
73.255638,-0.5071
73.265609,-0.4743
73.275558,-0.2596
73.285537,-0.0069
73.295677,0.2302
73.305839,0.4605
73.315948,0.6174
73.326057,0.6831
73.336235,0.6845
73.346366,0.6124
73.356559,0.3986
73.366607,-0.2777
73.376556,-0.4283
73.386528,-0.5028
73.396469,-0.5388
73.406448,-0.5384
73.416412,-0.5209
73.426353,-0.5007
73.436294,-0.467
73.446212,-0.4091
73.456184,-0.3314
73.466148,-0.2664
73.476097,-0.2467
73.486045,-0.2586
73.495986,-0.2655
73.505958,-0.2681
73.515884,-0.2473
73.525856,-0.2099
73.535789,-0.164
73.545745,-0.1117
73.555694,-0.0852
73.564125,-0.0874
73.574096,-0.1051
73.584083,-0.1112
73.594047,-0.1143
73.604019,-0.1236
73.614028,-0.1362
73.624015,-0.1544
73.634002,-0.158
73.643974,-0.1737
73.653968,-0.2092
73.663955,-0.5994
73.673912,-0.9114
73.683853,-1.0
73.693801,-0.9164
73.703758,-0.7513
73.713729,-0.7285
73.722129,-0.6725
73.732086,-0.4378
73.74205,-0.2296
73.751983,-0.0991
73.762039,0.0331
73.772193,0.0747
73.782325,0.1066
73.792449,0.1304
73.802795,0.1054
73.812934,0.0542
73.822959,-0.1605
73.832908,-0.2507
73.842849,-0.3924
73.852775,-0.3467
73.862785,-0.2183
73.872756,-0.1947
73.88272,-0.1554
73.892677,-0.1888
73.902641,-0.1216
73.912643,-0.0431
73.922752,0.0045
73.93283,0.0545
73.942955,0.4137
73.953079,0.6656
73.963233,0.7694
73.973373,0.8048
73.983566,0.7904
73.993698,0.7117
74.003837,0.4166
74.013854,-0.3584
74.023803,-0.4392
74.033744,-0.5361
74.043678,-0.5616
74.053634,-0.5355
74.063575,-0.4836
74.073554,-0.4164
74.083496,-0.3603
74.093421,-0.3159
74.103363,-0.2856
74.113311,-0.2706
74.123313,-0.2484
74.133262,-0.2434
74.143218,-0.2353
74.153182,-0.214
74.163116,-0.1991
74.173133,-0.1742
74.18312,-0.1494
74.193084,-0.1382
74.203063,-0.1139
74.21302,-0.091
74.223014,-0.0842
74.232994,-0.0936
74.241371,-0.1162
74.251358,-0.1353
74.26136,-0.1659
74.271392,-0.2052
74.281341,-0.3838
74.291305,-0.5208
74.301231,-0.5931
74.311187,-0.5714
74.321151,-0.5069
74.331085,-0.4435
74.341041,-0.3708
74.35099,-0.2841
74.360961,-0.257
74.369331,-0.2402
74.379302,-0.2584
74.389236,-0.3218
74.399208,-0.3322
74.409149,-0.3294
74.419105,-0.2944
74.429084,-0.229
74.439041,-0.1831
74.448989,-0.1074
74.458946,-0.0556
74.46891,-0.0414
74.478904,-0.0132
74.487449,0.0192
74.497474,-0.0111
74.507446,-0.0281
74.517425,-0.0834
74.527435,-0.1395
74.537406,-0.2447
74.54737,-0.1516
74.557319,-0.0598
74.567283,-0.0949
74.577278,-0.1462
74.587257,-0.1295
74.59729,0.0725
74.607406,0.4033
74.617515,0.6418
74.62767,0.7658
74.637825,0.8132
74.648162,0.8108
74.658287,0.7686
74.668434,0.5941
74.678573,-0.2657
74.688529,-0.427
74.698478,-0.5214
74.708435,-0.5955
74.718383,-0.6085
74.728317,-0.5867
74.738304,-0.543
74.748245,-0.476
74.758178,-0.3989
74.768104,-0.3365
74.778045,-0.2757
74.788032,-0.2525
74.797981,-0.2363
74.807952,-0.2288
74.817901,-0.2284
74.827865,-0.208
74.837852,-0.1715
74.847816,-0.1428
74.857795,-0.1148
74.867759,-0.1065
74.876144,-0.1139
74.886123,-0.113
74.89608,-0.1084
74.906059,-0.0889
74.916015,-0.0936
74.926002,-0.1269
74.935997,-0.1813
74.945953,-0.2194
74.955917,-0.2312
74.965888,-0.1885
74.975845,-0.1485
74.985847,-0.2029
74.995826,-0.2803
75.005775,-0.3727
75.014152,-0.4207
75.024093,-0.4135
75.034034,-0.4574
75.044013,-0.4752
75.053932,-0.3973
75.063888,-0.3127
75.073837,-0.2335
75.083801,-0.1378
75.093795,-0.0742
75.103744,-0.0877
75.113731,-0.1141
75.123718,-0.1383
75.133682,-0.1447
75.142105,-0.128
75.152084,-0.0185
75.162178,0.1159
75.172317,0.2491
75.182655,0.2292
75.19284,0.1826
75.202995,0.074
75.212989,-0.0803
75.222915,-0.3416
75.232879,-0.4356
75.242889,-0.4452
75.25283,-0.4316
75.262786,-0.2798
75.272865,0.2239
75.282989,0.5765
75.293136,0.7308
75.30323,0.7981
75.313407,0.8117
75.323547,0.7751
75.333679,0.6465
75.343833,-0.0068
75.353775,-0.4227
75.363731,-0.483
75.373695,-0.5558
75.383636,-0.5659
75.393646,-0.5295
75.403617,-0.4982
75.413543,-0.4696
75.423454,-0.4486
75.433395,-0.405
75.443389,-0.3522
75.453361,-0.2884
75.463325,-0.2343
75.473297,-0.2007
75.483245,-0.1962
75.493232,-0.1911
75.503204,-0.1657
75.513175,-0.1316
75.523155,-0.1056
75.533126,-0.0858
75.543136,-0.0864
75.553123,-0.0978
75.563102,-0.1322
75.573089,-0.1752
75.583053,-0.1998
75.593025,-0.2298
75.602989,-0.1933
75.61296,-0.1243
75.622955,-0.0765
75.631347,-0.0791
75.641326,-0.123
75.651313,-0.1111
75.661293,-0.4336
75.671272,-0.8418
75.681228,-1.0
75.691154,-1.0
75.701118,-1.0
75.711036,-0.975
75.720993,-0.3257
75.731117,0.2353
75.741256,0.3768
75.751617,0.3738
75.761779,0.1765
75.771759,-0.2952
75.781692,-0.5078
75.791641,-0.5108
75.80162,-0.2822
75.81163,0.0276
75.821777,0.1788
75.831977,0.2282
75.842109,0.1806
75.852287,0.0433
75.862258,-0.215
75.8722,-0.273
75.882156,-0.2687
75.89212,-0.1917
75.902153,-0.083
75.912132,-0.0042
75.922286,0.0569
75.932418,0.1865
75.942543,0.3822
75.952697,0.5318
75.962799,0.5987
75.972961,0.5912
75.983093,0.4896
75.993225,0.2081
76.003257,-0.3027
76.013198,-0.4364
76.02317,-0.5595
76.033103,-0.6028
76.043037,-0.6136
76.053024,-0.5951
76.062942,-0.5446
76.072868,-0.4617
76.082801,-0.3638
76.09275,-0.2789
76.102729,-0.2253
76.112686,-0.1922
76.122657,-0.1972
76.132606,-0.2279
76.142532,-0.2435
76.152511,-0.2545
76.16246,-0.2422
76.172416,-0.1986
76.180793,-0.1646
76.190765,-0.1305
76.200698,-0.0922
76.210662,-0.054
76.220634,-0.0468
76.230606,-0.0675
76.240592,-0.0971
76.250549,-0.1419
76.260574,-0.1906
76.270507,-0.3047
76.280448,-0.4364
76.29039,-0.4668
76.300331,-0.5265
76.308746,-0.5365
76.318672,-0.4676
76.328628,-0.3859
76.338577,-0.3338
76.348526,-0.2555
76.358543,-0.2454
76.368515,-0.2162
76.378471,-0.1684
76.388435,-0.1653
76.398391,-0.1545
76.408393,-0.0894
76.418357,-0.1024
76.428306,-0.0979
76.436691,-0.073
76.446662,-0.1265
76.456634,-0.0801
76.466606,-0.0474
76.476577,-0.1118
76.486534,-0.0988
76.496498,-0.1716
76.506462,-0.3858
76.516464,-0.7804
76.526397,-0.908
76.536331,-0.7459
76.546302,-0.3839
76.556304,0.119
76.564865,0.2698
76.575004,0.4649
76.585151,0.6319
76.595298,0.7646
76.605422,0.8316
76.6156,0.8518
76.625923,0.8371
76.636062,0.7685
76.646202,0.5792
76.656288,-0.207
76.666275,-0.3591
76.676239,-0.447
76.686195,-0.543
76.696144,-0.6325
76.706138,-0.6799
76.716117,-0.674
76.726066,-0.6248
76.736,-0.5537
76.745948,-0.4471
76.755897,-0.348
76.765869,-0.2494
76.775833,-0.1873
76.785827,-0.1573
76.795783,-0.1644
76.805763,-0.1764
76.815742,-0.171
76.825798,0.0901
76.835922,0.2761
76.846046,0.3531
76.856246,0.3217
76.866432,0.3112
76.876579,0.3214
76.886749,0.3768
76.896896,0.4353
76.907058,0.4788
76.917228,0.5421
76.927375,0.5018
76.937522,0.3882
76.947685,0.135
76.957695,-0.2538
76.967681,-0.4397
76.977645,-0.6346
76.987617,-0.667
76.99755,-0.6815
77.007499,-0.6428
77.017456,-0.564
77.027397,-0.4944
77.037361,-0.3591
77.047294,-0.1747
77.057281,-0.0869
77.06723,-0.0441
77.077232,-0.0748
77.087211,-0.082
77.097167,-0.0891
77.107139,-0.1033
77.117103,-0.097
77.127082,-0.0668
77.137054,-0.0605
77.147018,-0.139
77.156959,-0.2409
77.166908,-0.3679
77.176887,-0.5051
77.186851,-0.4303
77.196815,-0.0876
77.206939,0.0799
77.217056,0.1767
77.227424,0.1575
77.237602,0.2047
77.247734,0.5152
77.257858,0.7073
77.267982,0.7951
77.27816,0.8153
77.288307,0.7922
77.298431,0.7152
77.308601,0.4833
77.318626,-0.3425
77.328628,-0.4363
77.338592,-0.5702
77.348541,-0.6305
77.358497,-0.6455
77.368461,-0.6122
77.378448,-0.5404
77.388381,-0.465
77.398315,-0.3959
77.408256,-0.3256
77.418197,-0.2673
77.428176,-0.2418
77.438125,-0.2385
77.448081,-0.2718
77.458023,-0.2806
77.467956,-0.2638
77.477912,-0.208
77.487884,-0.1569
77.497848,-0.1152
77.507789,-0.0862
77.517745,-0.0699
77.527694,-0.0605
77.537712,-0.0619
77.547721,-0.0767
77.557678,-0.1003
77.567665,-0.1116
77.577644,-0.1335
77.587646,-0.1613
77.59764,-0.2064
77.607582,-0.3714
77.617553,-0.539
77.625946,-0.625
77.635932,-0.6927
77.645874,-0.6923
77.655822,-0.6823
77.667312,-0.5801
77.677261,-0.3341
77.687255,-0.208
77.697196,-0.1792
77.707153,-0.1153
77.717117,-0.0742
77.727104,-0.0526
77.737159,0.0113
77.747299,0.0046
77.757247,-0.0697
77.767219,-0.1407
77.777183,-0.3484
77.787185,-0.2737
77.797164,-0.1515
77.807182,0.013
77.817306,0.1882
77.82743,0.2571
77.837806,0.266
77.847953,0.2866
77.858093,0.3564
77.868232,0.3775
77.878364,0.3724
77.888542,0.2979
77.900306,0.2138
77.91043,0.4408
77.920547,0.6587
77.930671,0.7702
77.940849,0.8025
77.950988,0.783
77.96112,0.6739
77.971267,0.1128
77.981208,-0.4047
77.991203,-0.4896
78.001152,-0.573
78.0111,-0.5956
78.021057,-0.5838
78.03099,-0.5638
78.040946,-0.5218
78.050857,-0.4849
78.060783,-0.4169
78.070701,-0.3306
78.080627,-0.2405
78.090599,-0.1677
78.100563,-0.1443
78.110511,-0.1519
78.12046,-0.1724
78.130416,-0.1826
78.140365,-0.168
78.150352,-0.1268
78.160308,-0.0695
